Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
14-106,BANK ST @ LEITRIM RD,375357.24723,5021620.25756,-75.59984788200,45.33098359540,2014-01-03,9:12:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-107,WOODROFFE AVE @ DEERFOX DR/STONEWAY DR,365885.69810,5015942.90794,-75.72137119300,45.28078768580,2014-01-03,8:30:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-108,HAWTHORNE RD btwn LEITRIM RD & LOUISEIZE RD,377748.20846,5021028.77610,-75.56943571120,45.32541727330,2014-01-03,9:35:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
14-109,CRAIG HENRY DR @ KNOXDALE RD,363116.68790,5021656.25096,-75.75599108620,45.33243139570,2014-01-03,9:28:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-110,MERIVALE RD btwn GILBEY DR & KIMWAY CRES,364694.37347,5024738.53781,-75.73549137610,45.36003254920,2014-01-03,9:37:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,01 - Approaching,0
14-111,WEST HUNT CLUB RD WB btwn 545 E OF ROYDON PL/SUNDERLAND ST & ANTARES D,366979.98754,5022319.32108,-75.70662409520,45.33806590800,2014-01-03,9:44:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,99 - Other,0
14-112,BANK ST @ GROVE AVE,368847.71070,5028373.30946,-75.68201085290,45.39237005430,2014-01-03,9:45:00 AM,01 - Clear,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-113,BASELINE RD @ FARLANE BLVD,365356.69210,5025520.00254,-75.72694236000,45.36700714020,2014-01-03,9:53:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-114,BRONSON AVE RAMP 42 btwn BRONSON AVE RAMP 24A/42B & BRONSON AVE RAMP 2,368617.28371,5026945.59420,-75.68513806150,45.37954493160,2014-01-03,9:55:00 AM,06 - Strong wind,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
14-115,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD,370788.16923,5030915.66809,-75.65689061760,45.41506505170,2014-01-03,9:59:00 AM,00 - Unknown,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-116,ANDERSON RD @ HWY 417 ANDERSON IC104R61,379938.67424,5026229.44356,-75.54070674490,45.37197876130,2014-01-03,7:50:00 AM,01 - Clear,03 - Dawn,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-117,WEST HUNT CLUB RD @ 545 E OF ROYDON PL/SUNDERLAND ST,366352.07737,5022409.98464,-75.71462377830,45.33893705140,2014-01-03,11:24:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-118,MOODIE DR @ 325 N OF CORKSTOWN RD/NORTEL S ENT,356249.65230,5023062.41340,-75.84344888700,45.34562125670,2014-01-03,10:09:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-119,WEST HUNT CLUB RD EB btwn ROYDON PL/SUNDERLAND ST & 545 E OF ROYDON PL,366206.91419,5022302.57005,-75.71648915010,45.33798327260,2014-01-03,10:20:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
14-120,LEITRIM RD btwn HIGH RD & ALBION RD,372089.72705,5019564.76183,-75.64180857570,45.31280975910,2014-01-03,10:25:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-121,BASELINE RD @ MERIVALE RD,365054.18943,5025326.27536,-75.73082733830,45.36529008610,2014-01-03,8:30:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-122,EARL ARMSTRONG RD @ SPRATT RD,368395.50428,5015010.82669,-75.68950250860,45.27217836270,2014-01-03,11:15:00 AM,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-123,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352842.58876,5020476.94863,-75.88717495110,45.32259841210,2014-01-03,11:20:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-124,TRIM RD btwn DEMETER ST & VALIN ST,386342.57035,5037670.23016,-75.45706771610,45.47419641660,2014-01-03,8:33:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
14-125,AVIATION PKWY @ OGILVIE RD,373111.72814,5032377.34606,-75.62700399370,45.42799354290,2014-01-03,10:15:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-126,WEST HUNT CLUB RD EB btwn 354 E OF WOODROFFE AVE/REC PATH & CLEOPATRA,365042.15963,5021683.68221,-75.73142461300,45.33251556640,2014-01-03,11:35:00 AM,00 - Unknown,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-127,CAMBRIAN RD/GOLFLINKS DR W @ LONGFIELDS DR,365382.18383,5013224.17696,-75.72812030180,45.25636816280,2014-01-03,11:30:00 AM,01 - Clear,01 - Daylight,02 - Wet,11 - Roundabout,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-128,BANK ST @ RIVERSIDE DR N,369225.71590,5027983.79949,-75.67723449030,45.38883069460,2014-01-03,12:24:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-129,AVENUE K @ TREMBLAY RD,371426.44290,5031306.75810,-75.64868362610,45.41852342970,2014-01-03,9:00:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-130,KANATA AVE/CASTLEFRANK RD @ AIRD PL,351811.30333,5019070.27303,-75.90046265700,45.31001064110,2014-01-03,12:38:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-131,ST. LAURENT BLVD @ TREMBLAY RD,372595.20693,5031242.84343,-75.63376029260,45.41783608120,2014-01-03,12:41:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-132,BEECH ST @ LORETTA AVE,366382.70050,5029142.83073,-75.71339377230,45.39951512290,2014-01-03,11:30:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-133,HAZELDEAN RD btwn EDGEWATER ST & YOUNG RD,352341.34968,5017367.66807,-75.89386660730,45.29465450630,2014-01-03,12:30:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
14-134,DATA CENTRE RD @ HERON RD,368940.49043,5026732.54070,-75.68103923970,45.37759842370,2014-01-03,1:03:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
14-136,BELCOURT BLVD @ INNES RD,382121.57890,5035265.37553,-75.51142429720,45.45303970810,2014-01-03,1:15:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-137,MAGLADRY RD btwn HEUVELMANS RD & DUNNING RD,393918.70553,5030500.74659,-75.36148536810,45.40876865020,2014-01-03,1:37:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,07 - SMV other,0
14-138,BAYVIEW RD @ SCOTT ST/ALBERT ST,365518.53003,5030072.32456,-75.72431649300,45.40795396700,2014-01-03,1:43:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-139,KIMBERWICK CRES btwn CHANCELLOR CRT & RIVERSIDE DR,368060.67157,5022497.32505,-75.69281387960,45.33957094440,2014-01-02,8:00:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-140,WALKLEY RD btwn RUSSELL RD & LANCASTER RD,374687.11617,5028504.39337,-75.60742269180,45.39299108090,2014-01-03,2:00:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
14-141,CAMPEAU DR @ HERLIHEY WAY,350509.59884,5019177.73759,-75.91705256660,45.31106356710,2014-01-03,2:07:00 PM,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-142,DES PERES BLANCS AVE @ MARIER AVE,370063.81975,5033670.37224,-75.66577936540,45.43991869690,2014-01-02,11:00:00 PM,01 - Clear,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-143,INNES RD @ PROVENCE AVE,386108.74985,5037084.43972,-75.46015472360,45.46895332600,2014-01-03,2:34:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-144,BURRIS LANE @ MERIVALE RD,364880.70640,5025067.77349,-75.73307315960,45.36297901800,2014-01-03,1:30:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-145,MONTREAL RD btwn PALACE ST & VANIER PKWY,370006.41268,5033028.24339,-75.66659813990,45.43414644740,2014-01-03,2:49:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-146,KITCHENER AVE @ BANK ST,370541.38307,5025499.71821,-75.66076492870,45.36635751210,2014-01-03,2:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-147,ST. LAURENT BLVD btwn INDUSTRIAL AVE & BOURASSA ST,373140.70756,5029913.56586,-75.62697537750,45.40582280070,2014-01-03,3:04:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
14-148,ROBERTSON RD @ VANIER RD,357395.65380,5020646.75043,-75.82908243590,45.32379993540,2014-01-03,3:18:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-149,WESTBURY RD btwn HIGHGATE RD & RIDEOUT CRES,362083.88982,5023684.25895,-75.76893169730,45.35076438280,2014-01-02,12:00:00 AM,03 - Snow,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-151,CAMPEAU DR @ GRAY CRES,352099.23047,5020077.97169,-75.89669470480,45.31905881170,2014-01-03,4:17:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-152,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367459.21727,5021891.75679,-75.70056416990,45.33417612750,2014-01-03,4:19:00 PM,00 - Unknown,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-153,INNES RD btwn JEANNE D'ARC BLVD S & WILDFLOWER DR,382731.03624,5035608.36485,-75.50357906560,45.45605793460,2014-01-03,4:30:00 PM,01 - Clear,05 - Dusk,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
14-154,BLAIR RD @ REGIONAL RD 174 S/OR174 IC112 RAMP15,374908.13308,5032661.70215,-75.60400897730,45.43037426460,2014-01-03,12:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-155,HEATHERINGTON RD btwn ALBION RD N & BANNERHILL PRIV,371231.37768,5026214.07956,-75.65186156300,45.37272003320,2014-01-03,4:54:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-156,GREENBANK RD @ BERRIGAN DR/WESSEX RD,363723.68170,5015276.67819,-75.74900599770,45.27497748170,2014-01-03,4:58:00 PM,01 - Clear,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-157,BANK ST btwn CONROY RD & KEMP DR,375066.04288,5022217.45961,-75.60347775300,45.33638619410,2014-01-03,5:12:00 PM,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-158,ST. LAURENT BLVD @ COVENTRY RD/OGILVIE RD,372305.96087,5031951.65113,-75.63735853260,45.42424157250,2014-01-03,5:33:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-159,ALBERT ST @ BAY ST,366943.20237,5031144.34706,-75.70598277910,45.41747467000,2014-01-03,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-160,MEADOWLANDS DR btwn TURN LANE & SULLIVAN AVE,363145.57849,5022775.53935,-75.75549055420,45.34250027450,2014-01-03,6:51:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-161,COPERNICUS ST @ LAURIER AVE,368665.71150,5031990.33866,-75.68386645290,45.42493149580,2014-01-03,8:35:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
14-162,ST. LAURENT BLVD @ WALKLEY RD,373901.51553,5028045.62053,-75.61751919000,45.38894121540,2014-01-03,5:30:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-163,FALLOWFIELD RD @ GREENBANK RD,363080.67570,5016733.72273,-75.75702943510,45.28814159180,2014-01-03,7:35:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-164,BASELINE RD @ ROCKWAY CRES,361185.18287,5022933.26426,-75.78048587470,45.34407979130,2014-01-03,9:11:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,00 - Unknown,03 - P.D. only,02 - Angle,0
14-165,WEST HUNT CLUB RD btwn PRINCE OF WALES DR & TURN LANE,367484.56581,5021890.74284,-75.70024092180,45.33416473980,2014-01-03,9:12:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-166,BASELINE RD btwn PINECREST RD & ROCKWAY CRES,361179.09922,5022929.20849,-75.78056396300,45.34404378630,2014-01-03,9:24:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-167,BANK ST @ JOHNSTON RD,370851.73050,5024840.28836,-75.65689169720,45.36039500000,2014-01-03,9:34:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-168,BASELINE RD @ ROCKWAY CRES,361185.18287,5022933.77123,-75.78048581690,45.34408435230,2014-01-03,9:37:00 PM,01 - Clear,07 - Dark,06 - Ice,02 - Stop sign,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
14-169,MERIVALE RD btwn VIEWMOUNT DR & COLONNADE RD,365261.17753,5022794.69091,-75.72849486680,45.34249344800,2014-01-03,10:15:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,02 - Non-fatal injury,01 - Approaching,0
14-170,CENTRAL PARK DR N @ MERIVALE RD,364952.39693,5025874.34826,-75.73205991930,45.37023029830,2014-01-03,10:39:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-171,MERIVALE RD btwn VIEWMOUNT DR & COLONNADE RD,365352.03467,5022573.64722,-75.72736265840,45.34049668960,2014-01-03,9:30:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-172,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV,383183.42293,5037978.13539,-75.49741784180,45.47732841680,2014-01-03,11:22:00 PM,00 - Unknown,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-173,LAUREL ST btwn PRESTON ST & END,366372.12700,5029887.98635,-75.71343577850,45.40622076970,2014-01-03,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-174,BANK ST @ WALKLEY RD,370337.34503,5025949.00233,-75.66330973840,45.37041913520,2014-01-03,10:10:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
14-175,COLONEL BY DR/SUSSEX DR @ RIDEAU ST,367922.42417,5032044.81467,-75.69335691330,45.42548912090,2014-01-04,2:15:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-176,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376509.83340,5035070.56068,-75.58319066250,45.45188527330,2014-01-04,5:29:00 AM,03 - Snow,07 - Dark,06 - Ice,10 - No control,,02 - Non-fatal injury,99 - Other,0
14-177,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376495.95497,5035035.36501,-75.58337320490,45.45157002890,2014-01-04,6:40:00 AM,03 - Snow,07 - Dark,06 - Ice,10 - No control,,02 - Non-fatal injury,99 - Other,0
14-178,AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BROOKFIELD RAMP 52B,368804.47001,5026398.57776,-75.68281908610,45.37460595960,2014-01-04,6:54:00 AM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-179,LIMEBANK RD @ SPRATT RD,369787.12426,5016878.02718,-75.67152426010,45.28885190700,2014-01-04,9:31:00 AM,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-180,KITCHENER AVE @ BANK ST,370541.35572,5025498.53285,-75.66076543620,45.36634684970,2014-01-04,9:52:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-181,RUSSELL RD btwn BIRCHGROVE RD & CANAAN RD,400730.63783,5029886.75566,-75.27459992280,45.40234438890,2014-01-03,8:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-182,TERRY FOX DR @ FERNBANK RD,354303.63590,5015131.23446,-75.86907284510,45.27439505720,2014-01-04,10:16:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-183,BANK ST btwn RIDEAU RD & TURN LANE,377551.48249,5016410.29769,-75.57262275710,45.28388264200,2014-01-04,10:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-184,SELWYN CRES btwn TO BE DETERMINED & SELWYN PL (2),352281.66306,5021181.99454,-75.89426203090,45.32898072610,2014-01-04,11:07:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,01 - Approaching,0
14-185,ASHENVALE WAY btwn EMERILLON RIDGE & RAVENSWOOD WAY,385758.90200,5034937.36600,-75.46498166270,45.44967668240,2014-01-04,11:16:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,02 - Angle,0
14-186,KNOXDALE RD @ WEST HUNT CLUB RD,361864.15963,5020584.47710,-75.77209316430,45.32289056590,2014-01-04,12:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-187,FALLOWFIELD RD btwn HWY416 IC66 RAMP52 & HWY416 IC66 RAMP24,360267.05370,5014847.83237,-75.79310584300,45.27139985260,2014-01-04,9:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-188,KENNEVALE DR @ STRANDHERD DR,361491.86000,5014100.30946,-75.77758298830,45.26457590490,2014-01-04,1:21:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
14-189,MARCH RD btwn KLONDIKE RD & MORGAN'S GRANT WAY,349336.48177,5023980.75925,-75.93158072700,45.35435776610,2014-01-04,1:35:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-190,BASELINE RD @ WOODROFFE AVE,362550.19717,5023770.75819,-75.76297098090,45.35150445190,2014-01-04,10:45:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-191,TYRRELL PL @ MOODIE DR,357327.15537,5019855.23716,-75.83004009560,45.31668294700,2014-01-04,1:51:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-192,MARSH SPARROW PRIV btwn Continuation of MARSH SPARROW PRIV & END,351477.94453,5022878.26204,-75.90435474670,45.34429800680,2014-01-04,1:55:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-193,STRANDHERD DR @ LONGFIELDS DR,364549.77436,5015173.80663,-75.73849059050,45.27398213160,2014-01-04,2:06:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-194,HUNT CLUB RD @ PIKE ST/MAPLE PARK PRIV,373296.73850,5025089.27246,-75.62565180580,45.36240064060,2014-01-04,12:20:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-195,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,370507.31505,5023398.97928,-75.66147901650,45.34745889670,2014-01-03,5:15:00 PM,01 - Clear,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-196,MERIVALE RD btwn WITHROW AVE & RITA AVE,364637.35929,5024240.69666,-75.73627932150,45.35555791350,2014-01-04,2:40:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-197,CARP RD @ HAZELDEAN RD,348804.06893,5014361.19666,-75.93922985250,45.26783165440,2014-01-04,2:55:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-198,CEDARVIEW RD @ HWY 416 WESTHUNT IC72R42,359597.74658,5019762.28044,-75.80109214340,45.31567297910,2014-01-04,3:02:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-199,PRINCE OF WALES DR btwn DYNES RD & 187 N OF MEADOWLANDS DR,367162.36936,5025908.57696,-75.70384450870,45.37034511350,2014-01-03,6:30:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,07 - SMV other,0
14-200,MAJESTIC DR @ WOODROFFE AVE,363527.21947,5021571.49240,-75.75076399640,45.33163450750,2014-01-04,3:39:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-201,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367458.71030,5021892.26376,-75.70057057360,45.33418073470,2014-01-04,3:55:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-202,BELFAST RD btwn TREMBLAY RD & TRAINYARDS DR,371787.91735,5030946.78099,-75.64411435380,45.41524999830,2014-01-04,4:01:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
14-203,CONSTELLATION CRES btwn TURN LANE & CENTREPOINTE DR,362433.24238,5023150.46411,-75.76453576520,45.34593270930,2014-01-02,2:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-204,CAMERON ST @ REGIONAL RD 174,389860.29398,5042618.04392,-75.41122630880,45.51829136510,2014-01-04,4:40:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-205,EAGLESON RD btwn CAMBRIAN RD & PERTH ST,357944.99674,5007594.47410,-75.82347193720,45.20631186420,2014-01-04,5:52:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-206,CARP RD @ HOLLAND HILL RD,340108.53810,5024054.78569,-76.04934757710,45.35554927650,2014-01-04,6:04:00 PM,03 - Snow,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,07 - SMV other,0
