Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
13-106,RIVERSIDE DR @ UPLANDS DR/KIMBERWICK CRES N,368193.81674,5022800.38513,-75.69107632800,45.34228579590,2013-01-03,6:51:00 PM,03 - Snow,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-107,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R,373365.62868,5029430.62544,-75.62416958910,45.40145553080,2013-01-03,6:51:00 PM,03 - Snow,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-108,BOOTH ST @ SOMERSET ST,366596.29985,5030255.78593,-75.71052621260,45.40951037310,2013-01-03,6:58:00 PM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-109,VISENEAU DR btwn KEN STEELE CRT & LONGMAN CRES,381784.08406,5035166.45748,-75.51575409270,45.45218698530,2013-01-03,6:10:00 PM,03 - Snow,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
13-110,BLACKBURN BYPASS EB btwn NAVAN RD & INNES RD E,379776.04753,5033654.01108,-75.54165375340,45.43879742920,2013-01-03,6:00:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-111,ROYDON PL btwn WOODFIELD DR & WEST HUNT CLUB RD,365592.19484,5022359.65251,-75.72432481630,45.33855042490,2013-01-03,7:46:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,01 - Approaching,0
13-112,BANK ST @ WELLINGTON ST,367262.20335,5031637.88789,-75.70184466260,45.42188699070,2013-01-03,8:00:00 PM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-113,OGILVIE RD btwn JASMINE CRES & ELMRIDGE DR,375414.43567,5034028.99253,-75.59734303820,45.44262540900,2013-01-03,8:18:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-114,INNES RD @ TENTH LINE RD,383963.45124,5036160.77607,-75.48773501100,45.46088949540,2013-01-03,9:31:00 PM,02 - Rain,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-115,ROSEMOUNT AVE btwn WELLINGTON ST W & GLADSTONE AVE,365418.91548,5029303.64444,-75.72568345590,45.40104619940,2013-01-03,9:40:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-116,DUNDEE AVE btwn ELMHURST ST & HENLEY ST,360505.00250,5024484.12687,-75.78899006300,45.35808876190,2013-01-03,12:00:00 AM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-117,FIRST AVE btwn LYON ST S & BANK ST,368111.67110,5029603.44191,-75.69125239030,45.40350534550,2013-01-03,10:17:00 PM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,02 - Angle,0
13-118,INDUSTRIAL AVE btwn RUSSELL RD & ST. LAURENT BLVD,372680.67018,5030107.42978,-75.63282479750,45.40761186500,2013-01-03,10:15:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-119,FRANK KENNY RD btwn MCFADDEN RD & RUSSELL RD,392486.37936,5026570.00840,-75.38047864590,45.37358515860,2013-01-04,5:20:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-120,QUEEN ST @ LYON ST,367018.70368,5031290.41553,-75.70499973190,45.41878223940,2013-01-04,6:30:00 AM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-121,RIVERSIDE DR btwn KIMBERWICK CRES & MALHOTRA CRT,368190.14482,5022962.36897,-75.69110242120,45.34374362410,2013-01-04,6:58:00 AM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-122,CLEOPATRA DR btwn CAESAR AVE & MERIVALE RD,365827.85469,5021058.19034,-75.72147867190,45.32681958130,2013-01-04,6:55:00 AM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,01 - Approaching,0
13-123,KENT ST @ SLATER ST,367264.40524,5031254.61222,-75.70186512250,45.41843819940,2013-01-04,7:29:00 AM,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-124,BANK ST btwn PARK LANE & LYNCH ST,374119.77522,5022655.45856,-75.61548833710,45.34042126530,2013-01-04,8:49:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
13-125,CARLING AVE WB @ SAIGON CRT,364067.79311,5027200.41474,-75.74319313180,45.38223740570,2013-01-02,4:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-126,MOODIE DR btwn HWY417 IC134 RAMP35 & HWY417 IC134 RAMP52,356456.90628,5022063.11733,-75.84090862530,45.33661426760,2013-01-04,9:48:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-127,STRANDHERD DR btwn WOODROFFE AVE & 210 W OF WOODROFFE AVE,366007.52164,5015351.02278,-75.71989149870,45.27545133680,2013-01-04,10:43:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
13-128,VICTORIA ST btwn CARTWRIGHT RD & BOUNDARY RD,390400.11759,5014186.73453,-75.40924963490,45.26242972130,2013-01-04,11:09:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-129,BANKVIEW PL btwn PATTERMEAD CRES & END,370846.11584,5023767.77998,-75.65710664150,45.35074543290,2013-01-02,6:00:00 PM,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-130,BANK ST btwn LEITRIM RD & ARENA PL,375381.13570,5021576.16551,-75.59954944300,45.33058447060,2013-01-04,11:29:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,01 - Approaching,0
13-131,KANATA AVE btwn EARL GREY DR & MARITIME WAY,351234.34831,5019312.99748,-75.90779744810,45.31223312220,2013-01-04,11:20:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
13-132,WEST HUNT CLUB RD EB btwn KNOXDALE RD & WOODROFFE AVE,363147.32403,5020970.69081,-75.75568106350,45.32626021650,2013-01-04,12:15:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-133,HUNTMAR DR btwn CAMPEAU DR & RICHARDSON SIDE RD,349031.79390,5018078.80783,-75.93599656770,45.30126969650,2013-01-04,12:00:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-134,ORLEANS BLVD btwn BOYER RD & BEAUSEJOUR DR,381100.73358,5035665.14007,-75.52441212130,45.45674867530,2013-01-04,12:00:00 AM,01 - Clear,00 - Unknown,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
13-135,BANTREE ST @ INNES RD,373704.82387,5030415.87001,-75.61969967030,45.41028698610,2013-01-04,1:00:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-136,RIDEAU ST btwn NELSON ST & FRIEL ST,368691.87706,5032530.39985,-75.68346205860,45.42978837980,2013-01-04,2:18:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-137,WEST HUNT CLUB RD btwn HWY416 IC72 RAMP63 & CEDARVIEW RD,359551.63463,5019468.75683,-75.80171266470,45.31303543350,2013-01-04,12:10:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-138,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379866.13832,5036476.03597,-75.54007171020,45.46417821890,2013-01-04,2:30:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-139,JEANNE D'ARC BLVD @ CEDAR MILLS RD/CHAMPNEUF D,381213.05376,5036281.41745,-75.52288041900,45.46228116520,2013-01-04,2:44:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-140,HAWTHORNE RD btwn RUSSELL RD & AGES DR,374933.97111,5027809.46438,-75.60436908550,45.38671377230,2013-01-04,1:40:00 PM,01 - Clear,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-141,WOODFIELD DR btwn DOWNSVIEW CRES & DOWNSVIEW CRES,364643.01409,5021942.48094,-75.73648520280,45.33487836240,2013-01-04,3:03:00 PM,05 - Drifting Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,02 - Angle,0
13-142,MISTRAL WAY btwn SONESTA CIRC & HUNTMAR DR,350346.47763,5016588.98000,-75.91937059710,45.28777977550,2013-01-04,3:10:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-143,BILLINGS BRIDGESC RAMP NB @ RIVERSIDE DR EB,369084.61641,5027760.22514,-75.67906537390,45.38683200720,2013-01-04,3:08:00 PM,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-144,ELGIN ST btwn COOPER ST & SOMERSET ST W,368142.19597,5031236.35719,-75.69065267220,45.41819502880,2013-01-04,11:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-145,BRONSON AVE btwn BRONSON AVE SB ON RAMP 43 & SUNNYSIDE AVE/UNIVERSITY,367875.94883,5028190.36416,-75.69444391080,45.39081216640,2013-01-04,3:27:00 PM,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
13-146,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376536.00033,5035130.36992,-75.58284743940,45.45242071240,2013-01-04,3:25:00 PM,03 - Snow,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-147,THURSTON DR btwn CONROY RD & THOMAS SPRATT PL,373788.41921,5027152.95645,-75.61908810880,45.38092057420,2013-01-04,4:36:00 PM,03 - Snow,05 - Dusk,04 - Slush,10 - No control,,03 - P.D. only,02 - Angle,0
13-148,SMYTH RD btwn OTHELLO AVE & ST. LAURENT BLVD,373289.00962,5029382.05034,-75.62515492220,45.40102597430,2013-01-04,4:50:00 PM,03 - Snow,05 - Dusk,03 - Loose snow,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-149,RIDEAU ST @ WALLER ST,368274.90576,5032275.80095,-75.68882322630,45.42753555730,2013-01-04,4:58:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-150,WILBROD ST btwn CUMBERLAND ST & RING LANE,368577.87704,5032077.71716,-75.68497745290,45.42572571010,2013-01-04,5:09:00 PM,01 - Clear,05 - Dusk,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-151,RIDEAU VALLEY DR    N btwn RIDEAU NARROWS DR & PHELAN RD E,372497.51384,5005644.93002,-75.63850402820,45.18752257350,2013-01-04,5:13:00 PM,05 - Drifting Snow,05 - Dusk,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-152,WIGAN DR btwn HOGAN ST & NESS ST,366354.29399,5024774.98570,-75.71430112050,45.36021672520,2013-01-04,1:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-153,ALBERT ST @ BOOTH ST,366432.29027,5030622.11234,-75.71257550200,45.41282093940,2013-01-04,6:33:00 PM,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-154,BANK ST @ HUNT CLUB RD,371606.93795,5024100.96116,-75.64735293850,45.35367122390,2013-01-04,6:36:00 PM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-155,WILHAVEN DR btwn ROYAL ORCHARD DR & LOUGH DR,392924.35557,5040978.17416,-75.37230847020,45.50315747350,2013-01-04,6:00:00 PM,03 - Snow,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,07 - SMV other,0
13-156,MCCORMICK ST btwn ARMSTRONG ST & GRANT ST,365282.50511,5029450.40472,-75.72740773780,45.40237851330,2013-01-04,12:00:00 AM,03 - Snow,00 - Unknown,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-157,ALBION RD btwn LESTER RD & LEITRIM RD,373401.30695,5020646.40938,-75.62493325440,45.32241516620,2013-01-04,8:00:00 PM,03 - Snow,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
13-158,BILLINGS BRIDGESC RAMP NB @ RIVERSIDE DR EB,369089.78953,5027765.36885,-75.67899864860,45.38687781470,2013-01-05,1:49:00 AM,01 - Clear,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-159,RIVERSIDE DR SB btwn SAN REMO PRIV & TERMINAL AVE,370587.53227,5030467.42354,-75.65951364220,45.41105081680,2013-01-05,8:46:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
13-160,WOODROFFE AVE @ QUEENSBURY DR/RIDEAUCREST DR,365723.20516,5016329.66144,-75.72339473780,45.28428177550,2013-01-05,9:00:00 AM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-161,CORKSTOWN RD btwn MARCH RD & MOODIE DR,352895.04270,5020689.50367,-75.88648525020,45.32450743300,2013-01-04,5:20:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-162,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369138.90278,5033498.23854,-75.67762318300,45.43845563450,2013-01-05,11:44:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-163,MOODIE DR @ HWY 417 MOODIE IC134R63,356385.75309,5022481.88456,-75.84177275150,45.34038761080,2013-01-05,1:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-164,ST. LAURENT BLVD btwn BOURASSA ST & SMYTH RD,373274.50191,5029603.24874,-75.62530950210,45.40301763480,2013-01-05,1:55:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-165,MOODIE DR @ ROBERTSON RD,357068.45163,5020457.49979,-75.83327596350,45.32212147890,2013-01-05,2:03:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-166,JAMES LEWIS AVE btwn SUNNYSIDE DR & LIARD ST,351483.76068,5012550.30206,-75.90525288290,45.25136386280,2013-01-05,2:10:00 PM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-167,BANKFIELD RD @ MANOTICK MAIN ST/RIDEAU VALLEY,368434.39630,5010161.85539,-75.68962761800,45.22854415060,2013-01-04,6:00:00 PM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-168,THORNBURY CRES btwn REDDING WAY & REDDING WAY,362044.72602,5023362.39295,-75.76946873080,45.34787144950,2013-01-03,10:00:00 PM,01 - Clear,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-169,KIRKWOOD AVE @ RICHMOND RD,363778.68973,5028646.81983,-75.74671159180,45.39527631570,2013-01-05,3:15:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-170,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379858.94396,5036469.55639,-75.54016468560,45.46412069350,2013-01-05,3:29:00 PM,01 - Clear,01 - Daylight,02 - Wet,03 - Yield sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-171,WEST HUNT CLUB RD @ WOODROFFE AVE,363669.78697,5021259.85514,-75.74898235230,45.32881847190,2013-01-05,3:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-172,BELFAST RD @ ST. LAURENT BLVD,372873.31408,5030585.44678,-75.63029804830,45.41189413220,2013-01-05,4:04:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-173,MAYFAIR AVE @ RICHMOND RD,364308.78629,5028957.77061,-75.73990417010,45.39802934050,2013-01-05,4:15:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,05 - Turning movement,0
13-174,BAYSHORE DR btwn WOODRIDGE CRES S & BAYSHORE CS,359187.85280,5023588.76496,-75.80589919720,45.35013570420,2013-01-05,4:15:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-175,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,370508.63367,5023405.77389,-75.66146128830,45.34751990910,2013-01-05,4:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-176,REGIONAL RD 174 EB @ OR174 IC109 RAMP54,376387.48329,5034803.99884,-75.58479349880,45.44949946270,2013-01-05,4:31:00 PM,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-177,CAHILL DR @ HUNT CLUB RD,372418.52607,5024543.73448,-75.63693537230,45.35757734930,2013-01-05,4:49:00 PM,01 - Clear,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-178,DONALD ST @ ST. LAURENT BLVD,372101.80646,5032478.65970,-75.63989506020,45.42900302300,2013-01-05,4:58:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-179,VOYAGEUR DR btwn DRIFTWOOD CRES W & VINEYARD DR,378663.39040,5037500.33238,-75.55529609760,45.47352228970,2013-01-05,6:18:00 PM,01 - Clear,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-180,EAGLESON RD @ FERNBANK RD,354797.73005,5015583.79038,-75.86273039050,45.27843230100,2013-01-05,6:28:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-181,GEORGE ST @ PRESTON ST,366617.80218,5029418.18030,-75.71035655220,45.40197192680,2013-01-05,6:30:00 PM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
13-182,PLEASANT PARK RD @ ALTA VISTA DR,370367.52164,5028468.76341,-75.66258987370,45.39308826590,2013-01-05,7:29:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-183,OGILVIE RD btwn 240 W OF BLAIR RD & CITY PARK DR,374477.67144,5033182.37291,-75.60943598050,45.43510199340,2013-01-05,8:35:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-184,YORK ST EB btwn TO BE DETERMINED & CUMBERLAND ST,368241.11602,5032508.23603,-75.68922505670,45.42962999070,2013-01-06,2:28:00 AM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-185,CUMBERLAND ST @ GEORGE ST,368323.00974,5032416.99473,-75.68819033340,45.42880160080,2013-01-06,2:41:00 AM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-186,MAITLAND AVE btwn CARLING AVE & DUNCAN PL,362968.77667,5026426.56816,-75.75731674470,45.37536655480,2013-01-06,2:51:00 AM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-187,MERIVALE RD @ THAMES ST,364911.10062,5027533.94330,-75.73238505520,45.38516657850,2013-01-06,3:21:00 AM,03 - Snow,07 - Dark,05 - Packed snow,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
13-188,MONTREAL RD btwn PALACE ST & VANIER PKWY,370014.25663,5033037.64969,-75.66649665190,45.43423035000,2013-01-06,5:28:00 AM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-189,WEST HUNT CLUB RD EB btwn 545 E OF ROYDON PL/SUNDERLAND ST & ANTARES D,366894.62867,5022428.96886,-75.70769935290,45.33906005990,2013-01-06,5:57:00 AM,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-190,OTTAWA RIVER PKWY @ WOODROFFE AVE,361428.48009,5027001.32219,-75.77691532570,45.38066431500,2013-01-06,6:15:00 AM,03 - Snow,07 - Dark,03 - Loose snow,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
13-191,TRIM RD btwn TAYLOR CREEK DR & ST. JOSEPH BLVD,384653.97341,5039353.60949,-75.47838772160,45.48953696830,2013-01-06,6:39:00 AM,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,03 - P.D. only,01 - Approaching,0
13-192,HAZELDEAN RD @ HUNTMAR DR/IBER RD,350941.69864,5016078.21764,-75.91183057860,45.28314495710,2013-01-06,7:30:00 AM,03 - Snow,03 - Dawn,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-193,BANKFIELD RD btwn KILREEN LANE & PRINCE OF WALES DR,366110.83784,5008832.44843,-75.71937862810,45.21678820730,2013-01-06,7:30:00 AM,03 - Snow,03 - Dawn,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-194,ROYDON PL btwn WOODFIELD DR & WEST HUNT CLUB RD,365837.88960,5022390.60211,-75.72118635760,45.33880757300,2013-01-06,9:01:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,01 - Approaching,0
13-195,HAZELDEAN RD @ HUNTMAR DR/IBER RD,350941.69864,5016080.64738,-75.91183035270,45.28316682120,2013-01-06,9:14:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-196,ABBEYHILL DR btwn ALDBURN PL & SHERWOOD ST,353301.81030,5017383.00741,-75.88162032400,45.29472689250,2013-01-06,9:20:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,01 - Approaching,0
13-197,BLAIR RD @ OGILVIE RD,374506.82442,5033198.17029,-75.60906117880,45.43524122410,2013-01-06,9:19:00 AM,03 - Snow,01 - Daylight,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-198,GREENBANK RD @ CANFIELD RD/CRAIG HENRY DR,361106.67977,5021370.56717,-75.78166536390,45.33002497310,2013-01-06,10:10:00 AM,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-199,DONALD ST btwn 110 E OF ST. LAURENT BLVD & ELAINE DR,372300.44080,5032490.71016,-75.63735518700,45.42909230540,2013-01-06,10:24:00 AM,03 - Snow,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,03 - Rear end,0
13-200,BLAIR RD @ OGILVIE RD,374506.82442,5033200.60011,-75.60906083480,45.43526308610,2013-01-06,11:09:00 AM,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-201,ST. PATRICK ST EB btwn BEAUSOLEIL DR & COBOURG ST,368474.90616,5033119.21038,-75.68615851790,45.43510606810,2013-01-06,11:40:00 AM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
13-202,GLOUCESTER ST @ LYON ST,367193.79878,5031001.16819,-75.70279929420,45.41616408810,2013-01-06,12:03:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-203,PORTAGE BRIDGE SB btwn PROVINCIAL BOUNDARY & WELLINGTON ST,366412.43695,5031484.93483,-75.71272124850,45.42058611950,2013-01-06,12:40:00 PM,04 - Freezing Rain,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,07 - SMV other,0
