Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
15-105,SNAKE ISLAND RD btwn 5TH LINE RD & GREY'S CREEK RD,380535.72855,5008175.29098,-75.53584168430,45.20947249840,2015-01-04,1:25:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
15-106,MARCH RD btwn MURPHY CRT & MAXWELL RD,347966.00719,5025480.63938,-75.94894026920,45.36793974970,2015-01-04,1:31:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,01 - Approaching,0
15-107,EAGLESON RD @ FALLOWFIELD RD,355959.70639,5012595.85148,-75.84822857180,45.25146256470,2015-01-04,1:38:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-108,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT,375471.03071,5033329.72126,-75.59672008380,45.43632805980,2015-01-04,1:44:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
15-109,WAXWING DR btwn SPARROW WAY & HAWK CRES,370631.61205,5023967.88364,-75.65981724210,45.35256607350,2015-01-04,1:45:00 PM,02 - Rain,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
15-110,MANN AVE @ RUSSELL AVE,369468.78679,5031504.09947,-75.67366893100,45.42048271720,2015-01-04,2:02:00 PM,04 - Freezing Rain,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-111,RIVER RD btwn LOWEN DR & BALMORAL DR,368015.69212,5019326.14396,-75.69379260910,45.31104128600,2015-01-04,2:34:00 PM,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
15-112,BEARBROOK RD @ CENTREPARK DR N,377786.74400,5033369.05333,-75.56711990860,45.43644406150,2015-01-04,2:46:00 PM,02 - Rain,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-113,CARP RD btwn BAIRD SIDE RD & THOMAS A. DOLAN PKWY,335242.25388,5027185.76144,-76.11126277870,45.38395131750,2015-01-04,2:35:00 PM,04 - Freezing Rain,01 - Daylight,04 - Slush,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
15-114,ST. LAURENT BLVD btwn TO BE DETERMINED & DWELLINGHAM PRIV,373498.04299,5029048.70486,-75.62253157530,45.39800620590,2015-01-04,3:10:00 PM,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-115,CALDWELL AVE @ MERIVALE RD,364906.43414,5026230.89413,-75.73260326690,45.37344238010,2015-01-04,5:34:00 PM,03 - Snow,05 - Dusk,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
15-116,HOBART CRES btwn ESTELLE CRES & JANSEN RD (2),360146.97982,5021006.23865,-75.79394856210,45.32682307940,2015-01-04,5:34:00 PM,04 - Freezing Rain,05 - Dusk,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-117,BASELINE RD/HERON RD @ PRINCE OF WALES DR,366873.70650,5026437.08652,-75.70746297680,45.37512614960,2015-01-04,5:40:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-118,THORNDALE DR @ WALKLEY RD,369464.76034,5025431.04317,-75.67451631910,45.36583974650,2015-01-04,6:18:00 PM,03 - Snow,07 - Dark,03 - Loose snow,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
15-119,GREENBANK RD btwn WEST HUNT CLUB RD & FALLOWFIELD RD,362253.71003,5018601.54181,-75.76735444010,45.30501635440,2015-01-04,6:28:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,99 - Other,0
15-120,CATHERINE ST/HWY 417 O'CONN IC119BR76 @ O'CONN,368243.28222,5030392.89058,-75.68946976410,45.41059663700,2015-01-04,6:43:00 PM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-121,DONALD ST @ OKEE ST,371885.72330,5032446.13672,-75.64266068330,45.42873115570,2015-01-04,7:01:00 PM,01 - Clear,07 - Dark,06 - Ice,02 - Stop sign,00 - Unknown,03 - P.D. only,07 - SMV other,0
15-122,KLONDIKE RD @ MARCH VALLEY RD,350279.58036,5024992.04077,-75.91945151970,45.36339694060,2015-01-04,8:18:00 PM,03 - Snow,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,07 - SMV other,0
15-123,STRANDHERD DR @ WOODROFFE AVE,366104.22629,5015393.70322,-75.71865381230,45.27582694830,2015-01-04,8:27:00 PM,04 - Freezing Rain,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
15-124,BASELINE RD @ FISHER AVE,366167.65746,5026027.08692,-75.71652767230,45.37149924930,2015-01-04,7:50:00 PM,04 - Freezing Rain,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
15-125,BANK ST @ RANDALL AVE,369740.68906,5027282.06187,-75.67075090660,45.38246912980,2015-01-04,9:34:00 PM,03 - Snow,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-126,PRINCE OF WALES DR btwn TURN LANE & WEST HUNT CLUB RD,367454.85488,5021847.64788,-75.70062540590,45.33377963310,2015-01-04,9:54:00 PM,04 - Freezing Rain,07 - Dark,04 - Slush,10 - No control,,03 - P.D. only,05 - Turning movement,0
15-127,CAMPEAU DR @ HUNTMAR DR,349053.60820,5018056.46440,-75.93572041960,45.30106726970,2015-01-04,10:34:00 PM,04 - Freezing Rain,07 - Dark,04 - Slush,11 - Roundabout,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-128,SMYTH RD btwn MAIN ST & RAMP,369550.49215,5029271.67869,-75.67291825500,45.40038864710,2015-01-04,11:22:00 PM,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,03 - P.D. only,07 - SMV other,0
15-129,WOODROFFE AVE btwn 260 N OF FALLOWFIELD RD/TRANSITWAY & FALLOWFIELD RD,365012.65750,5018092.18706,-75.73223750780,45.30020212730,2015-01-05,2:33:00 AM,04 - Freezing Rain,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-130,BELANGER AVE @ CLEMENTINE BLVD,369464.75214,5027401.08962,-75.67425847690,45.38356562900,2015-01-05,7:20:00 AM,01 - Clear,03 - Dawn,06 - Ice,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-131,LANCASTER RD @ WALKLEY RD,374909.70436,5028601.09542,-75.60456646940,45.39383890810,2015-01-05,7:40:00 AM,01 - Clear,03 - Dawn,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-132,WOODROFFE AVE btwn EARL MULLIGAN DR & LONGFIELDS DR,365400.74514,5017157.00197,-75.72740379210,45.29175402000,2015-01-04,8:30:00 PM,04 - Freezing Rain,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
15-133,EARL ARMSTRONG RD @ SHORELINE DR,368841.97685,5015288.70006,-75.68377714230,45.27463811550,2015-01-05,7:52:00 AM,01 - Clear,03 - Dawn,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-134,ALBERT ST @ EMPRESS AVE,366577.13644,5030722.15654,-75.71071256060,45.41370833690,2015-01-05,8:33:00 AM,06 - Strong wind,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-135,BRIAN COBURN BLVD @ ESPRIT DR,385141.58030,5035343.07007,-75.47280626080,45.45339806290,2015-01-05,8:40:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-136,EAGLESON RD @ HAZELDEAN RD/ROBERTSON RD,353674.58876,5018423.97807,-75.87676520880,45.30406794490,2015-01-05,8:43:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-137,BASELINE RD btwn MERIVALE RD & TURN LANE,365070.11809,5025331.77996,-75.73062334800,45.36533824610,2015-01-05,8:41:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-138,BANK ST @ THORNTON AVE,368432.67886,5029322.00638,-75.68718854260,45.40094397180,2015-01-05,9:12:00 AM,01 - Clear,01 - Daylight,03 - Loose snow,02 - Stop sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-139,FALLOWFIELD RD @ MOODIE DR,359501.65590,5014634.96712,-75.80288309520,45.26954441680,2015-01-05,9:20:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-140,INSMILL CRES btwn CHELTONIA WAY & GOLDRIDGE DR S,350002.70901,5019246.50148,-75.92351047190,45.31171513400,2015-01-05,9:34:00 AM,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-141,BRONSON AVE btwn UNIVERSITY RD & BREWER WAY,368102.30011,5027781.37566,-75.69160588170,45.38711178190,2015-01-05,9:55:00 AM,05 - Drifting Snow,01 - Daylight,04 - Slush,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-142,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373099.72740,5030005.08477,-75.62748614420,45.40665024530,2015-01-05,10:19:00 AM,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-143,CANARY ST @ NAVAN RD,386692.92611,5031803.46415,-75.45356394310,45.42137204740,2015-01-05,10:56:00 AM,04 - Freezing Rain,01 - Daylight,04 - Slush,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-144,CASTLEFRANK RD @ HAZELDEAN RD,352677.87810,5017676.28707,-75.88954645120,45.29740868620,2015-01-05,11:09:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
15-145,REGIONAL ROAD 174 btwn OR174 IC102 RAMP36 & OR174 IC102 RAMP26,381490.26752,5038205.80952,-75.51903577900,45.47956485250,2015-01-05,11:19:00 AM,02 - Rain,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
15-146,EAGLESON RD @ PALOMINO DR S/ROTHESAY DR,354124.63440,5017288.93083,-75.87113961480,45.29382309260,2015-01-05,11:32:00 AM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-147,FALLOWFIELD RD @ GREENBANK RD,363081.63956,5016731.00952,-75.75701746690,45.28811709850,2015-01-05,11:28:00 AM,04 - Freezing Rain,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-148,BOAKE ST btwn LEJEUNE DR & LEJEUNE DR,385065.83203,5036880.31044,-75.47352361240,45.46723739790,2015-01-05,11:55:00 AM,03 - Snow,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
15-149,ASHTON STATION RD btwn MALLOCH LANE & COPELAND RD,344737.99400,4998249.14485,-75.99233490880,45.12308900680,2015-01-05,12:14:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
15-150,STONEHURST AVE btwn BURNSIDE AVE & LYNDALE AVE,365115.18103,5030150.39253,-75.72945928350,45.40869127860,2015-01-04,12:00:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,99 - Other,0
15-151,WALKLEY RD btwn SHEFFIELD RD & WALKLEY EXTENSION RD,375346.40980,5028835.14121,-75.59895613970,45.39590087330,2015-01-05,12:49:00 PM,03 - Snow,01 - Daylight,03 - Loose snow,10 - No control,,03 - P.D. only,07 - SMV other,0
15-152,RUSSELL RD btwn ST. LAURENT BLVD & ST. LAURENT BLVD,373441.40320,5029349.43382,-75.62321308940,45.40071758100,2015-01-05,1:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
15-153,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367458.71030,5021891.98523,-75.70057060890,45.33417822790,2015-01-05,1:39:00 PM,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-154,RICHMOND RD btwn HIGHFIELD CRES & GRENON AVE,359796.27544,5024016.20455,-75.79808751410,45.35393435470,2015-01-05,1:58:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
15-155,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & REGIONAL ROAD 174 DIVIDED,384798.76534,5040753.99289,-75.47630734120,45.50211964160,2015-01-05,2:02:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
15-156,BASELINE RD @ MERIVALE RD,365054.69640,5025326.59598,-75.73082082770,45.36529292720,2015-01-05,2:06:00 PM,03 - Snow,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
15-157,BOOTH ST @ OTTAWA RIVER PKWY/WELLINGTON ST,366264.25700,5031006.20597,-75.71467421830,45.41629168720,2015-01-05,2:08:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-158,CARLING AVE @ MERIVALE RD,364893.73994,5027699.09842,-75.73258662240,45.38665410180,2015-01-05,2:09:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-159,EARL ARMSTRONG RD @ BOWESVILLE RD,372561.70486,5017440.94553,-75.63608011600,45.29365486660,2015-01-05,2:40:00 PM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-160,INDUSTRIAL AVE @ RIVERSIDE DR,370684.71860,5030593.03533,-75.65825535740,45.41217187920,2015-01-05,2:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
15-161,DES SOLDATS-RIENDEAU ST btwn ANDRE AUDET AVE & WHIMBREL WAY,364981.49200,5011809.11400,-75.73339638140,45.24366977930,2015-01-05,3:15:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-162,DONALD ST @ ST. LAURENT BLVD,372094.67676,5032471.13912,-75.63998719380,45.42893604220,2015-01-05,3:50:00 PM,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-163,BELCOURT BLVD @ ST. JOSEPH BLVD,381205.70406,5037359.07853,-75.52280685710,45.47197787520,2015-01-05,3:53:00 PM,01 - Clear,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-164,PINEGLADE CRES btwn ORLEANS BLVD & LONGLEAF DR,380657.25086,5034041.31298,-75.53033210330,45.44218702580,2015-01-05,3:59:00 PM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,01 - Approaching,0
15-165,BOURCIER DR W @ TOMPKINS AVE,382407.93706,5037671.35298,-75.50738383960,45.47465488260,2015-01-05,4:11:00 PM,01 - Clear,05 - Dusk,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-166,BLACKLEAF DR @ JOCKVALE RD,365567.33590,5012899.70600,-75.72580116240,45.25343260620,2015-01-05,4:07:00 PM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-167,REGIONAL ROAD 174 EB btwn HWY417 IC113 RAMP65 & OR174 BLAIR IC112 RAMP51,374187.89000,5032361.76022,-75.61325492390,45.42774737540,2015-01-05,4:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-168,HAIG DR @ PLEASANT PARK RD,372402.58938,5028587.01496,-75.63658527500,45.39395874260,2015-01-05,4:29:00 PM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-169,REGIONAL ROAD 174 btwn MORIN RD & OLD MONTREAL RD,392474.93947,5042744.46122,-75.37774254420,45.51910483390,2015-01-03,4:33:00 PM,03 - Snow,05 - Dusk,06 - Ice,10 - No control,,03 - P.D. only,07 - SMV other,0
15-170,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61,374633.48193,5032992.06024,-75.60747177310,45.43337412220,2015-01-05,4:46:00 PM,01 - Clear,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-171,COLONNADE RD    S btwn CONCOURSE GT & COLONNADE RD N,367003.02175,5022883.03467,-75.70625934800,45.34313606110,2015-01-05,5:23:00 PM,01 - Clear,05 - Dusk,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-172,INDUSTRIAL AVE @ RIVERSIDE DR,370683.75474,5030592.07147,-75.65826779970,45.41216329810,2015-01-05,4:30:00 PM,04 - Freezing Rain,05 - Dusk,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-173,PLACE D'ORLEANS DR btwn OR174 IC102 RAMP51 & ST. JOSEPH BLVD (3),381517.15373,5037794.99136,-75.51875608270,45.47586570730,2015-01-05,5:49:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-174,BRONSON AVE @ GLOUCESTER ST,366834.06677,5030792.55488,-75.70742137760,45.41431903180,2015-01-05,11:23:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
15-175,BANK ST btwn ALTA VISTA DR & ERIE AVE,370242.28597,5026217.60687,-75.66448760390,45.37284483630,2015-01-05,12:19:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-176,CARLING AVE @ CLYDE AVE/COLE AVE,363520.69060,5026850.06017,-75.75022030090,45.37913104100,2015-01-05,5:51:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
15-177,BASELINE RD @ LOBLAWS SC,364744.57881,5025128.05082,-75.73480335290,45.36353303780,2015-01-05,6:49:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-178,RICHMOND RD @ NORTHSIDE RD E,358329.71197,5021227.27408,-75.81710553780,45.32895291990,2015-01-05,6:15:00 PM,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
15-179,ISABELLA ST btwn CHAMBERLAIN AVE & O'CONNOR ST,368103.04584,5030193.93938,-75.69128674590,45.40881923650,2015-01-05,7:15:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-180,MONTREAL RD @ VANIER PKWY,370072.70980,5033066.07403,-75.66574587270,45.43448064620,2015-01-05,7:29:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-181,DONALD ST @ VANIER PKWY,370310.74924,5032270.10347,-75.66280969940,45.42729657620,2015-01-05,7:35:00 PM,01 - Clear,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-182,BANK ST @ HOLMWOOD AVE,368482.67186,5029196.11292,-75.68656627750,45.39980667610,2015-01-05,7:25:00 PM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-183,YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR,367865.20020,5032302.33322,-75.69405513360,45.42781134630,2015-01-05,7:52:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
15-184,VALLEY STREAM DR btwn BASELINE RD & SHADOW CRT,359317.76697,5021775.00161,-75.80444122490,45.33380533640,2015-01-05,4:30:00 PM,03 - Snow,01 - Daylight,04 - Slush,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-185,PERCY ST @ GLOUCESTER ST,366941.69740,5030856.08687,-75.70603835660,45.41488112420,2015-01-05,8:53:00 PM,03 - Snow,07 - Dark,05 - Packed snow,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
15-186,OLD PRESCOTT RD @ PARKWAY RD,377890.47792,5013683.08054,-75.56870352340,45.25930905150,2015-01-05,11:37:00 PM,03 - Snow,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-187,SLATER ST btwn BANK ST & O'CONNOR ST,367441.72268,5031365.26703,-75.69958561390,45.41941798320,2015-01-05,9:47:00 PM,03 - Snow,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-188,RAVEN AVE btwn CHURCHILL AVE S & MCBRIDE ST,364136.15069,5026426.81810,-75.74241329540,45.37527092150,2015-01-05,10:33:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-189,BANK ST @ LEITRIM RD,375358.71806,5021619.01517,-75.59982929610,45.33097226890,2015-01-06,5:46:00 AM,99 - Other,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
15-190,HWY 417 INNES IC112R68 @ INNES RD,374641.87522,5030922.28211,-75.60765797290,45.41475053460,2015-01-06,6:18:00 AM,01 - Clear,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
15-191,BASELINE RD btwn 207 E OF CLYDE AVE & LOBLAWS SC,364635.91635,5025061.56158,-75.73619836390,45.36294406170,2015-01-06,6:20:00 AM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
15-192,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352841.62490,5020476.94863,-75.88718724570,45.32259847810,2015-01-06,7:00:00 AM,01 - Clear,03 - Dawn,06 - Ice,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
15-193,REGIONAL ROAD 174 btwn REGIONAL ROAD 174 & OR174 IC102 RAMP61,381891.26189,5038431.12416,-75.51387195670,45.48154787730,2015-01-06,7:02:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
15-194,TARTAN DR btwn CEDARVIEW RD & HOULAHAN ST,362292.65664,5013563.45814,-75.76744150160,45.25968027810,2015-01-06,7:33:00 AM,01 - Clear,03 - Dawn,02 - Wet,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-195,COLOMBINE DRWY @ PARKDALE AVE,364754.69510,5030178.56710,-75.73406073460,45.40897576030,2015-01-06,7:41:00 AM,01 - Clear,03 - Dawn,06 - Ice,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
15-196,WHITECLIFFS AVE btwn COOKS MILL CRES E & COOKS MILL CRES W,370084.77700,5016380.02700,-75.66779562060,45.28434340370,2015-01-05,5:40:00 PM,01 - Clear,07 - Dark,06 - Ice,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
15-197,BEATRICE DR @ STRANDHERD DR,365527.37700,5015321.96383,-75.72601407940,45.27523149730,2015-01-06,8:22:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
15-198,CHAPMAN MILLS DR @ LEAMINGTON WAY/MANCINI WAY,365046.85336,5014687.45544,-75.73221491010,45.26956353650,2015-01-06,8:21:00 AM,01 - Clear,01 - Daylight,06 - Ice,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
15-199,OR174 IC112 RAMP61 btwn OR174 IC112 RAMP36 & REGIONAL ROAD 174,374736.32373,5033037.92554,-75.60615101770,45.43377651510,2015-01-06,8:29:00 AM,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,03 - P.D. only,03 - Rear end,0
15-200,CARLING AVE EB btwn ANNA AVE & STEVENSON AVE,365207.33605,5027899.78162,-75.72855771480,45.38843283290,2015-01-06,8:37:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
15-201,MOODIE DR @ WEST HUNT CLUB RD,357907.65170,5018497.97377,-75.82278210950,45.30442648040,2015-01-06,8:40:00 AM,01 - Clear,01 - Daylight,05 - Packed snow,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
