"date_time","year","month","day","time","temp_c","temp_flag","dew_point_temp_c","dew_point_temp_flag","rel_hum_percent","rel_hum_flag","wind_dir_10s_deg","wind_dir_flag","wind_spd_km_h","wind_spd_flag","visibility_km","visibility_flag","stn_press_kpa","stn_press_flag","hmdx","hmdx_flag","wind_chill","wind_chill_flag","weather","station_name","province"
"2010-03-08 01:00","2010","03","08","01:00","2.3","","-3.5","","65","","29","","11","","","","97.42","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 02:00","2010","03","08","02:00","1.6","","-3.4","","69","","29","","11","","","","97.43","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 03:00","2010","03","08","03:00","0.7","","-3.3","","75","","29","","7","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 04:00","2010","03","08","04:00","0.1","","-3.2","","78","","30","","7","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 05:00","2010","03","08","05:00","-2.2","","-4.3","","85","","32","","4","","","","97.46","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 06:00","2010","03","08","06:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 07:00","2010","03","08","07:00","-5.3","","-5.8","","96","","","","0","","","","97.51","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 08:00","2010","03","08","08:00","-5.3","","-5.5","","98","","32","","2","","","","97.52","","","","-6","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 09:00","2010","03","08","09:00","0.5","","-2.7","","79","","31","","7","","","","97.50","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 10:00","2010","03","08","10:00","3.6","","-2.5","","64","","30","","6","","","","97.50","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 11:00","2010","03","08","11:00","6.5","","-2.4","","53","","30","","6","","","","97.49","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 12:00","2010","03","08","12:00","8.0","","-1.1","","53","","30","","6","","","","97.47","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 13:00","2010","03","08","13:00","9.5","","-1.5","","46","","27","","9","","","","97.45","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 14:00","2010","03","08","14:00","9.8","","-2.4","","42","","24","","7","","","","97.40","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 15:00","2010","03","08","15:00","11.1","","-1.2","","42","","25","","7","","","","97.36","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 16:00","2010","03","08","16:00","11.1","","0.3","","47","","26","","7","","","","97.33","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 17:00","2010","03","08","17:00","11.5","","1.0","","48","","26","","9","","","","97.30","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 18:00","2010","03","08","18:00","8.8","","-1.3","","49","","11","","7","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 19:00","2010","03","08","19:00","4.1","","-1.3","","68","","16","","6","","","","97.35","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 20:00","2010","03","08","20:00","1.1","","-2.3","","78","","27","","2","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 21:00","2010","03","08","21:00","-1.2","","-3.1","","87","","","","0","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 22:00","2010","03","08","22:00","-2.6","","-3.6","","93","","31","","2","","","","97.31","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-08 23:00","2010","03","08","23:00","-3.4","","-4.1","","95","","","","0","","","","97.29","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 00:00","2010","03","09","00:00","-4.0","","-4.4","","97","","","","0","","","","97.27","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 01:00","2010","03","09","01:00","-4.2","","-4.5","","98","","29","","2","","","","97.25","","","","-5","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 02:00","2010","03","09","02:00","-2.9","","-3.3","","97","","31","","4","","","","97.27","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 03:00","2010","03","09","03:00","-1.5","","-2.5","","93","","12","","2","","","","97.25","","","","-2","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 04:00","2010","03","09","04:00","-1.1","","-2.1","","93","","2","","2","","","","97.22","","","","-2","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 05:00","2010","03","09","05:00","-2.6","","-3.3","","95","","4","","2","","","","97.21","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 06:00","2010","03","09","06:00","-2.0","","-2.7","","95","","19","","2","","","","97.24","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 07:00","2010","03","09","07:00","-1.8","","-2.7","","94","","9","","2","","","","97.21","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 08:00","2010","03","09","08:00","-0.5","","-1.4","","94","","17","","4","","","","97.21","","","","-2","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 09:00","2010","03","09","09:00","1.0","","-1.1","","86","","11","","2","","","","97.24","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 10:00","2010","03","09","10:00","2.4","","-0.3","","82","","14","","7","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 11:00","2010","03","09","11:00","3.4","","-0.2","","77","","13","","6","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 12:00","2010","03","09","12:00","3.5","","-0.3","","76","","18","","11","","","","97.24","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 13:00","2010","03","09","13:00","3.6","","-0.2","","76","","17","","7","","","","97.25","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 14:00","2010","03","09","14:00","3.3","","0.1","","80","","14","","7","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 15:00","2010","03","09","15:00","2.2","","0.9","","91","","15","","6","","","","97.22","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 16:00","2010","03","09","16:00","1.6","","0.9","","95","","12","","7","","","","97.18","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 17:00","2010","03","09","17:00","1.5","","0.9","","96","","15","","7","","","","97.18","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 18:00","2010","03","09","18:00","1.5","","1.1","","97","","14","","9","","","","97.17","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 19:00","2010","03","09","19:00","1.2","","1.0","","99","","16","","9","","","","97.18","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 20:00","2010","03","09","20:00","1.5","","1.3","","99","","17","","9","","","","97.16","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 21:00","2010","03","09","21:00","1.6","","1.4","","99","","14","","6","","","","97.12","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 22:00","2010","03","09","22:00","1.6","","1.4","","99","","16","","6","","","","97.10","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-09 23:00","2010","03","09","23:00","1.4","","1.3","","99","","16","","6","","","","97.06","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 00:00","2010","03","10","00:00","1.1","","0.9","","99","","16","","6","","","","97.05","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 01:00","2010","03","10","01:00","1.2","","1.0","","99","","15","","6","","","","97.03","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 02:00","2010","03","10","02:00","1.4","","1.3","","99","","10","","2","","","","97.03","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 03:00","2010","03","10","03:00","1.3","","1.2","","99","","11","","2","","","","97.03","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 04:00","2010","03","10","04:00","1.1","","1.0","","99","","12","","4","","","","97.01","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 05:00","2010","03","10","05:00","1.2","","1.1","","99","","9","","2","","","","96.99","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 06:00","2010","03","10","06:00","1.0","","0.9","","99","","17","","2","","","","97.00","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 07:00","2010","03","10","07:00","0.9","","0.8","","99","","18","","6","","","","97.00","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 08:00","2010","03","10","08:00","0.9","","0.9","","100","","15","","6","","","","97.03","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 09:00","2010","03","10","09:00","1.9","","1.8","","99","","15","","6","","","","97.05","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 10:00","2010","03","10","10:00","3.9","","1.8","","86","","15","","9","","","","97.06","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 11:00","2010","03","10","11:00","4.1","","1.7","","84","","17","","9","","","","97.09","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 12:00","2010","03","10","12:00","5.0","","1.9","","80","","14","","2","","","","97.09","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 13:00","2010","03","10","13:00","7.7","","1.8","","66","","11","","7","","","","97.09","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 14:00","2010","03","10","14:00","9.3","","1.6","","59","","8","","6","","","","97.06","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 15:00","2010","03","10","15:00","10.2","","-0.6","","47","","11","","7","","","","97.05","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 16:00","2010","03","10","16:00","10.4","","0.3","","50","","10","","9","","","","97.05","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 17:00","2010","03","10","17:00","9.9","","0.9","","53","","11","","6","","","","97.08","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 18:00","2010","03","10","18:00","8.5","","1.2","","60","","13","","4","","","","97.09","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 19:00","2010","03","10","19:00","5.1","","2.3","","82","","5","","6","","","","97.14","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 20:00","2010","03","10","20:00","1.8","","0.9","","94","","6","","6","","","","97.23","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 21:00","2010","03","10","21:00","0.9","","0.5","","97","","4","","6","","","","97.27","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 22:00","2010","03","10","22:00","0.7","","0.5","","99","","6","","6","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-10 23:00","2010","03","10","23:00","0.3","","-0.2","","96","","8","","7","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 00:00","2010","03","11","00:00","","","","","","","","","","","","","","","","","","","","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 01:00","2010","03","11","01:00","-0.7","","-1.0","","98","","6","","4","","","","97.35","","","","-2","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 02:00","2010","03","11","02:00","-0.9","","-1.3","","97","","7","","6","","","","97.37","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 03:00","2010","03","11","03:00","-1.1","","-1.5","","97","","8","","7","","","","97.37","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 04:00","2010","03","11","04:00","-1.3","","-1.7","","97","","8","","6","","","","97.38","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 05:00","2010","03","11","05:00","-1.6","","-2.0","","97","","8","","7","","","","97.40","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 06:00","2010","03","11","06:00","-1.8","","-2.1","","98","","8","","7","","","","97.42","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 07:00","2010","03","11","07:00","-1.8","","-2.2","","97","","7","","7","","","","97.47","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 08:00","2010","03","11","08:00","-1.8","","-2.3","","96","","7","","6","","","","97.49","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 09:00","2010","03","11","09:00","-1.2","","-2.2","","93","","6","","7","","","","97.48","","","","-4","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 10:00","2010","03","11","10:00","-0.8","","-2.7","","87","","8","","7","","","","97.49","","","","-3","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 11:00","2010","03","11","11:00","0.5","","-2.6","","80","","8","","6","","","","97.50","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 12:00","2010","03","11","12:00","1.4","","-2.2","","77","","9","","4","","","","97.47","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 13:00","2010","03","11","13:00","1.8","","-2.4","","74","","7","","4","","","","97.48","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 14:00","2010","03","11","14:00","2.3","","-2.1","","73","","8","","4","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 15:00","2010","03","11","15:00","3.1","","-2.3","","68","","6","","6","","","","97.41","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 16:00","2010","03","11","16:00","3.5","","-2.3","","66","","12","","6","","","","97.39","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 17:00","2010","03","11","17:00","4.3","","-2.1","","63","","10","","6","","","","97.38","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 18:00","2010","03","11","18:00","3.9","","-1.8","","66","","8","","4","","","","97.39","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 19:00","2010","03","11","19:00","3.1","","-1.6","","71","","3","","2","","","","97.42","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 20:00","2010","03","11","20:00","2.7","","-1.5","","74","","1","","2","","","","97.45","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 21:00","2010","03","11","21:00","2.2","","-1.4","","77","","4","","2","","","","97.48","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 22:00","2010","03","11","22:00","2.7","","-1.3","","75","","3","","4","","","","97.47","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-11 23:00","2010","03","11","23:00","2.4","","-1.3","","77","","1","","2","","","","97.45","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 00:00","2010","03","12","00:00","2.1","","-1.4","","78","","35","","4","","","","97.43","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 01:00","2010","03","12","01:00","2.7","","-1.7","","73","","6","","4","","","","97.42","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 02:00","2010","03","12","02:00","2.2","","-1.5","","76","","33","","4","","","","97.40","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 03:00","2010","03","12","03:00","1.9","","-1.6","","78","","2","","2","","","","97.38","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 04:00","2010","03","12","04:00","1.2","","-1.4","","83","","32","","4","","","","97.37","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 05:00","2010","03","12","05:00","0.9","","-1.4","","85","","1","","2","","","","97.39","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 06:00","2010","03","12","06:00","1.6","","-1.5","","80","","","","0","","","","97.39","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 07:00","2010","03","12","07:00","2.0","","-2.0","","75","","36","","6","","","","97.37","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 08:00","2010","03","12","08:00","0.5","","-2.0","","83","","1","","2","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 09:00","2010","03","12","09:00","2.2","","-1.8","","75","","","","0","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 10:00","2010","03","12","10:00","5.3","","-2.3","","58","","4","","4","","","","97.42","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 11:00","2010","03","12","11:00","8.2","","-2.1","","48","","2","","4","","","","97.40","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 12:00","2010","03","12","12:00","10.2","","-1.1","","45","","31","","4","","","","97.36","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 13:00","2010","03","12","13:00","12.8","","0.2","","42","","9","","4","","","","97.34","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 14:00","2010","03","12","14:00","13.7","","0.0","","39","","8","","6","","","","97.31","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 15:00","2010","03","12","15:00","14.6","","-0.3","","36","","6","","7","","","","97.27","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 16:00","2010","03","12","16:00","13.7","","-0.2","","38","","12","","6","","","","97.28","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 17:00","2010","03","12","17:00","11.8","","-0.3","","43","","17","","7","","","","97.33","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 18:00","2010","03","12","18:00","10.4","","-1.2","","44","","15","","9","","","","97.37","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 19:00","2010","03","12","19:00","7.1","","-1.3","","55","","18","","2","","","","97.44","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 20:00","2010","03","12","20:00","6.1","","-1.0","","60","","15","","6","","","","97.48","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 21:00","2010","03","12","21:00","4.7","","-1.3","","65","","18","","2","","","","97.50","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 22:00","2010","03","12","22:00","3.6","","-1.2","","71","","15","","2","","","","97.53","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-12 23:00","2010","03","12","23:00","3.6","","-1.3","","70","","14","","4","","","","97.52","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 00:00","2010","03","13","00:00","2.8","","-1.3","","74","","14","","4","","","","97.52","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 01:00","2010","03","13","01:00","2.7","","-1.5","","74","","13","","4","","","","97.51","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 02:00","2010","03","13","02:00","1.6","","-1.4","","80","","23","","2","","","","97.57","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 03:00","2010","03","13","03:00","1.8","","-1.5","","79","","","","0","","","","97.56","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 04:00","2010","03","13","04:00","2.1","","-1.3","","78","","35","","2","","","","97.58","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 05:00","2010","03","13","05:00","1.8","","-1.1","","81","","","","0","","","","97.62","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 06:00","2010","03","13","06:00","1.5","","-1.2","","82","","35","","2","","","","97.63","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 07:00","2010","03","13","07:00","1.8","","-0.9","","82","","","","0","","","","97.69","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 08:00","2010","03","13","08:00","1.7","","-1.0","","82","","","","0","","","","97.72","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
"2010-03-13 09:00","2010","03","13","09:00","2.4","","-0.7","","80","","30","","4","","","","97.75","","","","","","NA","ARMSTRONG (AUT)","ONTARIO"
